time_at_fix,hardware_id,alias,latitude,longitude,altitude,speed,cog,hdop,vdop,pdop,satellite_count,time_to_fix,fix_quality,error,activity,battery_mv,instantaneous_solar_mv,solar_current_since_last_fix_ma,temperature_c,connect_at,ctt_device_type,position_uncertainty,activity_x,activity_y,activity_z,connection_duration,session_id,fix_method,id
2024-03-10T19:13:14.636Z,3.51359E+14,,34.27125,-102.873101,,,,,,,,,,,,3774,1272,,28,,Flicker-GPS,5097,,,,5274,,SCELL,98105
2024-03-11T08:00:48.600Z,3.51359E+14,,34.27125,-102.873101,,,,,,,,,,,,3781,-6,,27,,Flicker-GPS,5101,,,,2928,,SCELL,98105
2024-03-11T19:11:30.201Z,3.51359E+14,,34.27125,-102.873101,,,,,,,,,,,,3797,1086,,42,,Flicker-GPS,5101,,,,25008,,SCELL,98105
2024-03-12T08:00:45.302Z,3.51359E+14,,34.378742,-102.859948,,,,,,,,,,,,3801,-8,,28,,Flicker-GPS,2500,,,,3427,,SCELL,98105
2024-03-12T19:11:04.376Z,3.51359E+14,,34.239997,-102.811947,,,,,,,,,,,,3817,992,,35,,Flicker-GPS,6754,,,,2928,,SCELL,98105
2024-03-13T00:01:18.000Z,3.51359E+14,,34.224426,-102.890732,1148,,,,,6.71,,41,,,,3825,,,29,,Flicker-GPS,,816,6113,57297,,,GPS,98105
2024-03-13T08:00:41.785Z,3.51359E+14,,34.27125,-102.873101,,,,,,,,,,,,3817,0,,28,,Flicker-GPS,5101,,,,3383,,SCELL,98105
2024-03-14T00:01:30.000Z,3.51359E+14,,34.229191,-102.891762,1148,,,,,9.73,,57,,,,3848,,,27,,Flicker-GPS,,208,1180,4588,,,GPS,98105
2024-03-14T16:07:34.381Z,3.51359E+14,,34.27125,-102.873101,,,,,,,,,,,,3813,738,,36,,Flicker-GPS,5101,,,,89122,,SCELL,98105
2024-03-14T22:07:39.970Z,3.51359E+14,,34.27125,-102.873101,,,,,,,,,,,,3832,630,,34,,Flicker-GPS,5101,,,,3064,,SCELL,98105
2024-03-15T08:06:30.000Z,3.51359E+14,,34.263332,-102.88932,1170,,,,,2.4,,31,,,,3828,,,23,,Flicker-GPS,,561,3239,21512,,,GPS,98105
2024-03-15T16:06:05.534Z,3.51359E+14,,34.27125,-102.873101,,,,,,,,,,,,3821,848,,17,,Flicker-GPS,5101,,,,3933,,SCELL,98105
2024-03-16T00:01:30.000Z,3.51359E+14,,34.300747,-102.959007,1207,,,,,8.47,,33,,,,3815,,,14,,Flicker-GPS,,233,1086,12253,,,GPS,98105
2024-03-16T08:01:00.200Z,3.51359E+14,,34.27125,-102.873101,,,,,,,,,,,,3813,0,,28,,Flicker-GPS,5101,,,,2616,,SCELL,98105
2024-03-17T00:01:30.000Z,3.51359E+14,,34.240017,-103.010033,1225,,,,,4.21,,37,,,,3799,,,26,,Flicker-GPS,,280,1391,13565,,,GPS,98105
2024-03-18T08:00:56.651Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3778,-6,,27,,Flicker-GPS,639,,,,5517,,SCELL,98105
2024-03-18T19:03:25.661Z,3.51359E+14,,34.249996,-103.216703,,,,,,,,,,,,3796,798,,35,,Flicker-GPS,3801,,,,64608,,SCELL,98105
2024-03-19T00:01:18.000Z,3.51359E+14,,34.296947,-103.105644,1235,,,,,5.18,,33,,,,3836,,,29,,Flicker-GPS,,665,6194,56320,,,GPS,98105
2024-03-20T00:01:18.000Z,3.51359E+14,,34.279293,-103.120361,1222,,,,,6.47,,36,,,,3842,,,28,,Flicker-GPS,,274,2134,18931,,,GPS,98105
2024-03-20T19:06:13.399Z,3.51359E+14,,34.244374,-103.259232,,,,,,,,,,,,3825,1362,,36,,Flicker-GPS,1875,,,,27662,,SCELL,98105
2024-03-21T03:07:11.118Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3836,-8,,30,,Flicker-GPS,639,,,,84220,,SCELL,98105
2024-03-21T08:00:54.510Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3828,-8,,28,,Flicker-GPS,639,,,,6385,,SCELL,98105
2024-03-21T18:58:22.874Z,3.51359E+14,,34.244374,-103.259232,,,,,,,,,,,,3829,774,,37,,Flicker-GPS,1875,,,,5895,,SCELL,98105
2024-03-21T19:06:00.000Z,3.51359E+14,,34.263569,-103.168701,1252,,,,,4.07,,21,,,,3826,,,38,,Flicker-GPS,,301,1977,22610,,,GPS,98105
2024-03-22T00:01:00.000Z,3.51359E+14,,34.275509,-103.118156,1242,,,,,3.98,,22,,,,3826,,,29,,Flicker-GPS,,53,606,4500,,,GPS,98105
2024-03-22T00:58:50.855Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3825,1080,,22,,Flicker-GPS,639,,,,37428,,SCELL,98105
2024-03-22T08:00:42.434Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3824,-2,,28,,Flicker-GPS,639,,,,2919,,SCELL,98105
2024-03-22T23:36:00.000Z,3.51359E+14,,34.297005,-103.081581,1227,,,,,7.97,,25,,,,3860,,,30,,Flicker-GPS,,274,1809,13485,,,GPS,98105
2024-03-23T00:00:40.000Z,3.51359E+14,,34.29792,-103.079857,1264,,,,,6.39,,6,,,,3856,,,28,,Flicker-GPS,,8,172,747,,,GPS,98105
2024-03-23T08:00:38.670Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3853,-4,,27,,Flicker-GPS,639,,,,2867,,SCELL,98105
2024-03-23T16:58:00.000Z,3.51359E+14,,34.277737,-103.101997,1219,,,,,17.04,,114,,,,3855,,,24,,Flicker-GPS,,170,1353,13838,,,GPS,98105
2024-03-23T20:56:14.201Z,3.51359E+14,,34.395618,-103.167779,,,,,,,,,,,,3856,1352,,21,,Flicker-GPS,1027,,,,6888,,SCELL,98105
2024-03-23T23:46:01.000Z,3.51359E+14,,34.312721,-103.092438,1250,,,,,2.94,,29,,,,3859,,,23,,Flicker-GPS,,152,1434,15925,,,GPS,98105
2024-03-24T00:00:32.000Z,3.51359E+14,,34.313187,-103.091354,1246,,,,,3.04,,1,,,,3856,,,26,,Flicker-GPS,,2,0,1,,,GPS,98105
2024-03-24T22:55:27.153Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3856,942,,30,,Flicker-GPS,639,,,,79996,,SCELL,98105
2024-03-25T00:01:00.000Z,3.51359E+14,,34.310226,-103.082947,1265,,,,,11.77,,33,,,,3846,,,24,,Flicker-GPS,,467,1453,8771,,,GPS,98105
2024-03-25T18:54:08.113Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3847,1030,,21,,Flicker-GPS,639,,,,4573,,SCELL,98105
2024-03-26T00:01:00.000Z,3.51359E+14,,34.33115,-103.059052,1240,,,,,3.15,,37,,,,3854,,,22,,Flicker-GPS,,499,3996,24736,,,GPS,98105
2024-03-26T00:35:29.785Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3849,1064,,8,,Flicker-GPS,639,,,,3855,,SCELL,98105
2024-03-26T00:35:43.353Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3849,1064,,8,,Flicker-GPS,639,,,,7784,,SCELL,98105
2024-03-26T00:35:48.000Z,3.51359E+14,,34.295677,-102.997276,1427,,,,,4.57,,15,,,,3849,,,7,,Flicker-GPS,,2,441,5244,,,GPS,98105
2024-03-27T00:01:03.000Z,3.51359E+14,,34.324875,-103.061913,1219,,,,,31,,44,,,,3850,,,25,,Flicker-GPS,,308,4383,21815,,,GPS,98105
2024-03-27T08:01:39.474Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3844,-10,,27,,Flicker-GPS,639,,,,78365,,SCELL,98105
2024-03-27T20:01:24.000Z,3.51359E+14,,34.335197,-103.102913,1218,,,,,4.56,,67,,,,3886,,,40,,Flicker-GPS,,371,3707,25509,,,GPS,98105
2024-03-27T22:50:55.462Z,3.51359E+14,,34.244374,-103.259232,,,,,,,,,,,,3880,640,,25,,Flicker-GPS,1875,,,,3715,,SCELL,98105
2024-03-28T00:01:14.000Z,3.51359E+14,,34.33699,-103.087006,1296,,,,,48.34,,59,,,,3878,,,28,,Flicker-GPS,,54,623,2535,,,GPS,98105
2024-03-28T16:51:49.000Z,3.51359E+14,,34.242222,-102.999802,1213,,,,,24.52,,123,,,,3878,,,32,,Flicker-GPS,,189,1535,13369,,,GPS,98105
2024-03-28T20:49:52.417Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3879,1324,,28,,Flicker-GPS,639,,,,4758,,SCELL,98105
2024-03-29T00:00:49.000Z,3.51359E+14,,34.298981,-103.060959,1218,,,,,4.48,,37,,,,3875,,,29,,Flicker-GPS,,101,1684,10907,,,GPS,98105
2024-03-29T16:49:54.000Z,3.51359E+14,,34.257267,-103.072128,1209,,,,,7.18,,132,,,,3867,,,35,,Flicker-GPS,,176,1453,11848,,,GPS,98105
2024-03-30T00:01:00.000Z,3.51359E+14,,34.317806,-103.069786,1231,,,,,4.28,,52,,,,3856,,,29,,Flicker-GPS,,98,1022,8456,,,GPS,98105
2024-03-30T00:47:54.084Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3852,584,,29,,Flicker-GPS,639,,,,5607,,SCELL,98105
2024-03-30T00:48:20.000Z,3.51359E+14,,34.32336,-103.069511,1228,,,,,17.09,,39,,,,3852,,,28,,Flicker-GPS,,12,75,358,,,GPS,98105
2024-03-30T08:00:16.399Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3847,-6,,26,,Flicker-GPS,639,,,,4156,,SCELL,98105
2024-03-30T22:46:42.494Z,3.51359E+14,,34.384375,-103.039398,,,,,,,,,,,,3860,946,,34,,Flicker-GPS,639,,,,2709,,SCELL,98105
2024-03-31T00:00:54.000Z,3.51359E+14,,34.320423,-103.065033,1217,,,,,2.14,,50,,,,3858,,,31,,Flicker-GPS,,259,2104,14639,,,GPS,98105
2024-03-31T00:20:06.000Z,3.51359E+14,,34.322872,-103.065804,1226,,,,,2.6,,1,,,,3852,,,28,,Flicker-GPS,,9,21,107,,,GPS,98105
2024-03-31T18:46:45.245Z,3.51359E+14,,34.249996,-103.216703,,,,,,,,,,,,3858,944,,36,,Flicker-GPS,3801,,,,67116,,SCELL,98105
2024-03-31T20:21:00.000Z,3.51359E+14,,34.270836,-103.164658,1220,,,,,3.5,,58,,,,3856,,,31,,Flicker-GPS,,213,850,9793,,,GPS,98105
2024-03-31T22:46:56.972Z,3.51359E+14,,34.249996,-103.216703,,,,,,,,,,,,3852,1074,,33,,Flicker-GPS,3801,,,,80890,,SCELL,98105
2024-04-01T00:00:33.000Z,3.51359E+14,,34.300514,-103.143944,1194,,,,,20.12,,33,,,,3843,,,28,,Flicker-GPS,,55,278,1876,,,GPS,98105
2024-04-02T00:00:30.000Z,3.51359E+14,,34.29089,-103.144714,1224,,,,,3.59,,34,,,,3842,,,20,,Flicker-GPS,,317,1543,14162,,,GPS,98105
2024-04-02T00:00:57.000Z,3.51359E+14,,34.290932,-103.14473,1216,,,,,3.57,,1,,,,3842,,,20,,Flicker-GPS,,0,0,0,,,GPS,98105
2024-04-02T00:44:48.871Z,3.51359E+14,,34.359999,-102.969425,,,,,,,,,,,,3842,770,,20,,Flicker-GPS,1708,,,,16749,,SCELL,98105
2024-04-02T18:42:31.929Z,3.51359E+14,,34.243119,-103.076477,,,,,,,,,,,,3872,1192,,42,,Flicker-GPS,1708,,,,2730,,SCELL,98105
2024-04-02T20:05:31.000Z,3.51359E+14,,34.25362,-103.207489,1211,,,,,5.27,,36,,,,3879,,,28,,Flicker-GPS,,351,2310,21914,,,GPS,98105
2024-04-02T22:43:36.975Z,3.51359E+14,,34.341867,-103.196769,,,,,,,,,,,,3891,1356,,22,,Flicker-GPS,1589,,,,68218,,SCELL,98105
2024-04-03T00:05:30.000Z,3.51359E+14,,34.333038,-103.046654,1217,,,,,6.37,,36,,,,3892,,,26,,Flicker-GPS,,101,942,12048,,,GPS,98105
2024-04-03T16:43:30.000Z,3.51359E+14,,34.294357,-103.19854,1229,,,,,2.12,,126,,,,3903,,,50,,Flicker-GPS,,192,925,14784,,,GPS,98105
2024-04-04T00:01:24.000Z,3.51359E+14,,34.295437,-103.197327,1231,,,,,5.68,,35,,,,3915,,,32,,Flicker-GPS,,30,80,150,,,GPS,98105
2024-04-04T16:42:30.000Z,3.51359E+14,,34.292343,-103.152161,1223,,,,,2.12,,130,,,,3910,,,41,,Flicker-GPS,,171,789,9297,,,GPS,98105
2024-04-05T00:01:24.000Z,3.51359E+14,,34.298023,-103.110542,1226,,,,,6.08,,38,,,,3908,,,30,,Flicker-GPS,,61,792,3603,,,GPS,98105
2024-04-05T16:40:24.000Z,3.51359E+14,,34.289909,-103.107147,1218,,,,,2.13,,127,,,,3896,,,46,,Flicker-GPS,,160,774,3711,,,GPS,98105
2024-04-06T00:01:18.000Z,3.51359E+14,,34.292961,-103.104172,1218,,,,,2.3,,36,,,,3894,,,29,,Flicker-GPS,,113,714,6502,,,GPS,98105
2024-04-06T16:39:18.000Z,3.51359E+14,,34.296043,-103.099525,1215,,,,,2.13,,125,,,,3887,,,30,,Flicker-GPS,,245,652,4795,,,GPS,98105
2024-04-07T00:01:48.000Z,3.51359E+14,,34.297241,-103.081566,1213,,,,,3.79,,70,,,,3893,,,21,,Flicker-GPS,,152,383,2805,,,GPS,98105
2024-04-08T00:36:18.000Z,3.51359E+14,,34.299614,-103.080315,1229,,,,,2.54,,123,,,,3856,,,33,,Flicker-GPS,,285,805,6983,,,GPS,98105
2024-04-08T12:03:48.110Z,3.51359E+14,,34.384375,-103.037124,,,,,,,,,,,,3840,-10,,25,,Flicker-GPS,838,,,,86719,,SCELL,98105
2024-04-08T18:34:58.559Z,3.51359E+14,,34.384375,-103.037124,,,,,,,,,,,,3844,858,,28,,Flicker-GPS,838,,,,3006,,SCELL,98105
2024-04-09T00:34:51.667Z,3.51359E+14,,34.384375,-103.037124,,,,,,,,,,,,3872,784,,29,,Flicker-GPS,838,,,,2741,,SCELL,98105
2024-04-09T00:37:48.000Z,3.51359E+14,,34.363876,-103.038773,1239,,,,,2.63,,34,,,,3872,,,28,,Flicker-GPS,,353,2955,23976,,,GPS,98105
2024-04-09T16:53:36.554Z,3.51359E+14,,40.010619,-103.220887,,,,,,,,,,,,3861,864,,37,,Flicker-GPS,6838,,,,82740,,SCELL,98105
2024-04-10T00:00:55.000Z,3.51359E+14,,40.087631,-103.303604,1408,,,,,2.85,,45,,,,3871,,,31,,Flicker-GPS,,240,1250,16704,,,GPS,98105
2024-04-10T00:52:14.970Z,3.51359E+14,,40.010619,-103.220887,,,,,,,,,,,,3864,1234,,20,,Flicker-GPS,6838,,,,2674,,SCELL,98105
2024-04-10T00:52:54.000Z,3.51359E+14,,40.11179,-103.275803,1525,,,,,6.22,,36,,,,3864,,,19,,Flicker-GPS,,9,156,1664,,,GPS,98105
2024-04-10T08:00:14.260Z,3.51359E+14,,42.341244,-102.863832,,,,,,,,,,,,3856,-12,,12,,Flicker-GPS,8445,,,,3851,,SCELL,98105
2024-04-10T20:27:44.896Z,3.51359E+14,,45.754366,-103.421323,,,,,,,,,,,,3926,498,,19,,Flicker-GPS,2173,,,,2960,,SCELL,98105
2024-04-10T20:28:30.000Z,3.51359E+14,,45.780273,-103.529549,910,,,,,4.27,,31,,,,3926,,,18,,Flicker-GPS,,1461,7716,31211,,,GPS,98105
2024-04-11T00:27:45.181Z,3.51359E+14,,45.559369,-103.909507,,,,,,,,,,,,3910,958,,11,,Flicker-GPS,8571,,,,2939,,SCELL,98105
2024-04-11T00:28:54.000Z,3.51359E+14,,45.792015,-103.67971,948,,,,,3.22,,74,,,,3910,,,10,,Flicker-GPS,,101,319,7873,,,GPS,98105
2024-04-11T16:21:49.146Z,3.51359E+14,,46.219997,-104.338875,,,,,,,,,,,,3903,1252,,34,,Flicker-GPS,3045,,,,9760,,SCELL,98105
2024-04-11T16:22:55.000Z,3.51359E+14,,46.048595,-103.912437,879,,,,,19.66,,78,,,,3899,,,36,,Flicker-GPS,,47,760,28582,,,GPS,98105
2024-04-11T20:22:55.858Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3908,1290,,38,,Flicker-GPS,2498,,,,77180,,SCELL,98105
2024-04-12T00:00:30.000Z,3.51359E+14,,46.050449,-103.912209,893,,,,,3.37,,28,,,,3906,,,20,,Flicker-GPS,,79,604,7551,,,GPS,98105
2024-04-12T16:22:24.000Z,3.51359E+14,,46.049244,-103.914894,892,,,,,2.61,,111,,,,3897,,,36,,Flicker-GPS,,321,5657,20982,,,GPS,98105
2024-04-13T00:01:24.000Z,3.51359E+14,,46.051617,-103.909569,918,,,,,3.4,,86,,,,3895,,,29,,Flicker-GPS,,116,1331,6459,,,GPS,98105
2024-04-13T00:20:39.843Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3887,674,,29,,Flicker-GPS,2498,,,,5848,,SCELL,98105
2024-04-13T00:20:49.000Z,3.51359E+14,,46.052628,-103.905739,924,,,,,4.39,,17,,,,3887,,,29,,Flicker-GPS,,9,39,200,,,GPS,98105
2024-04-14T00:01:54.000Z,3.51359E+14,,46.042889,-103.913658,909,,,,,6.1,,59,,,,3907,,,24,,Flicker-GPS,,1460,10726,50152,,,GPS,98105
2024-04-14T00:19:44.669Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3898,1020,,33,,Flicker-GPS,2498,,,,74270,,SCELL,98105
2024-04-14T08:01:27.368Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3891,-6,,26,,Flicker-GPS,2498,,,,9715,,SCELL,98105
2024-04-14T20:16:51.793Z,3.51359E+14,,46.219997,-104.338875,,,,,,,,,,,,3887,988,,38,,Flicker-GPS,3045,,,,83996,,SCELL,98105
2024-04-15T00:01:30.000Z,3.51359E+14,,46.041866,-103.894455,912,,,,,4.32,,39,,,,3895,,,30,,Flicker-GPS,,486,5487,30098,,,GPS,98105
2024-04-15T08:02:18.293Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3891,-6,,30,,Flicker-GPS,2498,,,,83649,,SCELL,98105
2024-04-15T16:16:30.000Z,3.51359E+14,,46.048447,-103.907143,898,,,,,4.39,,128,,,,3883,,,25,,Flicker-GPS,,293,4480,16147,,,GPS,98105
2024-04-16T00:01:54.000Z,3.51359E+14,,46.048794,-103.90873,881,,,,,5.66,,67,,,,3892,,,27,,Flicker-GPS,,110,4992,22696,,,GPS,98105
2024-04-16T00:14:33.161Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3888,1092,,23,,Flicker-GPS,2498,,,,4252,,SCELL,98105
2024-04-16T00:15:00.000Z,3.51359E+14,,46.049458,-103.909706,865,,,,,11.72,,39,,,,3888,,,22,,Flicker-GPS,,6,340,742,,,GPS,98105
2024-04-17T00:31:18.000Z,3.51359E+14,,46.040794,-103.888634,919,,,,,2.83,,123,,,,3873,,,23,,Flicker-GPS,,1173,9184,39212,,,GPS,98105
2024-04-17T08:07:00.000Z,3.51359E+14,,46.055389,-103.922997,867,,,,,2.86,,47,,,,3872,,,23,,Flicker-GPS,,150,1096,6281,,,GPS,98105
2024-04-17T16:13:24.000Z,3.51359E+14,,46.043362,-103.893822,917,,,,,6.51,,128,,,,3870,,,11,,Flicker-GPS,,127,2855,10247,,,GPS,98105
2024-04-17T20:12:18.917Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3879,84,,25,,Flicker-GPS,2498,,,,61454,,SCELL,98105
2024-04-18T00:11:19.665Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3861,464,,14,,Flicker-GPS,2498,,,,2715,,SCELL,98105
2024-04-18T00:11:48.000Z,3.51359E+14,,46.0508,-103.912834,893,,,,,3.53,,33,,,,3861,,,13,,Flicker-GPS,,445,2406,19826,,,GPS,98105
2024-04-18T16:10:08.914Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3864,584,,16,,Flicker-GPS,2498,,,,8461,,SCELL,98105
2024-04-18T16:11:01.000Z,3.51359E+14,,46.049103,-103.909973,906,,,,,4.3,,108,,,,3864,,,13,,Flicker-GPS,,246,3417,14842,,,GPS,98105
2024-04-18T20:09:15.490Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3860,694,,28,,Flicker-GPS,2498,,,,1604,,SCELL,98105
2024-04-18T20:37:00.000Z,3.51359E+14,,45.998978,-103.895287,929,,,,,3.05,,52,,,,3860,,,28,,Flicker-GPS,,113,445,5104,,,GPS,98105
2024-04-19T00:00:48.000Z,3.51359E+14,,46.050892,-103.909683,922,,,,,3.93,,41,,,,3859,,,10,,Flicker-GPS,,221,888,9044,,,GPS,98105
2024-04-19T00:09:14.903Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3855,862,,11,,Flicker-GPS,2498,,,,1802,,SCELL,98105
2024-04-19T00:36:10.000Z,3.51359E+14,,46.049305,-103.91024,892,,,,,2.58,,2,,,,3852,,,13,,Flicker-GPS,,34,323,1779,,,GPS,98105
2024-04-19T18:07:22.166Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3871,732,,18,,Flicker-GPS,2498,,,,11779,,SCELL,98105
2024-04-19T20:21:54.000Z,3.51359E+14,,46.050591,-103.908623,904,,,,,2.8,,49,,,,3879,,,18,,Flicker-GPS,,516,4882,34659,,,GPS,98105
2024-04-19T22:07:15.631Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3876,1322,,11,,Flicker-GPS,2498,,,,5721,,SCELL,98105
2024-04-20T00:00:30.000Z,3.51359E+14,,46.049168,-103.909988,896,,,,,3.2,,27,,,,3877,,,12,,Flicker-GPS,,153,1400,5897,,,GPS,98105
2024-04-20T00:21:05.000Z,3.51359E+14,,46.049252,-103.911407,900,,,,,2.78,,1,,,,3873,,,16,,Flicker-GPS,,7,31,109,,,GPS,98105
2024-04-20T16:05:08.575Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3868,596,,20,,Flicker-GPS,2498,,,,1638,,SCELL,98105
2024-04-20T16:06:24.000Z,3.51359E+14,,46.050831,-103.906616,925,,,,,4.22,,79,,,,3860,,,25,,Flicker-GPS,,134,1467,7061,,,GPS,98105
2024-04-20T20:07:00.000Z,3.51359E+14,,46.026367,-103.917686,900,,,,,2.75,,116,,,,3881,,,36,,Flicker-GPS,,64,494,6613,,,GPS,98105
2024-04-21T00:01:21.000Z,3.51359E+14,,46.047333,-103.910095,874,,,,,38.01,,82,,,,3874,,,20,,Flicker-GPS,,50,2338,7810,,,GPS,98105
2024-04-21T00:05:08.931Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3874,1182,,13,,Flicker-GPS,2498,,,,3354,,SCELL,98105
2024-04-21T00:05:30.000Z,3.51359E+14,,46.051373,-103.909027,920,,,,,3.06,,18,,,,3874,,,20,,Flicker-GPS,,0,134,365,,,GPS,98105
2024-04-21T08:00:07.834Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3876,-6,,25,,Flicker-GPS,2498,,,,4498,,SCELL,98105
2024-04-21T08:01:09.641Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3876,-6,,25,,Flicker-GPS,2498,,,,5260,,SCELL,98105
2024-04-21T20:04:05.027Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3887,1000,,35,,Flicker-GPS,2498,,,,2054,,SCELL,98105
2024-04-21T20:04:54.000Z,3.51359E+14,,46.031609,-103.912994,921,,,,,2.02,,53,,,,3887,,,34,,Flicker-GPS,,197,5075,23990,,,GPS,98105
2024-04-22T00:01:54.000Z,3.51359E+14,,46.048988,-103.909225,889,,,,,10.89,,58,,,,3891,,,27,,Flicker-GPS,,60,2198,8188,,,GPS,98105
2024-04-22T16:34:32.000Z,3.51359E+14,,46.044716,-103.913506,958,,,,,22.72,,124,,,,3890,,,28,,Flicker-GPS,,488,4922,22021,,,GPS,98105
2024-04-22T18:51:58.527Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3899,916,,33,,Flicker-GPS,2498,,,,86059,,SCELL,98105
2024-04-23T16:01:54.000Z,3.51359E+14,,46.049927,-103.911003,951,,,,,14.68,,118,,,,3915,,,26,,Flicker-GPS,,262,6891,29788,,,GPS,98105
2024-04-23T18:51:00.000Z,3.51359E+14,,45.996582,-103.888863,922,,,,,4.5,,35,,,,3912,,,36,,Flicker-GPS,,41,321,4159,,,GPS,98105
2024-04-24T00:00:39.606Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3930,-2,,35,,Flicker-GPS,2498,,,,43348,,SCELL,98105
2024-04-24T00:01:18.000Z,3.51359E+14,,46.05011,-103.902443,916,,,,,2.56,,83,,,,3930,,,31,,Flicker-GPS,,102,5021,14238,,,GPS,98105
2024-04-24T08:00:37.499Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3918,-18,,21,,Flicker-GPS,2498,,,,5762,,SCELL,98105
2024-04-24T16:02:00.000Z,3.51359E+14,,46.04908,-103.909393,888,,,,,7.01,,129,,,,3918,,,26,,Flicker-GPS,,344,4370,13076,,,GPS,98105
2024-04-24T19:59:54.710Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3915,316,,34,,Flicker-GPS,2498,,,,1762,,SCELL,98105
2024-04-24T23:59:54.126Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3911,790,,33,,Flicker-GPS,2498,,,,1784,,SCELL,98105
2024-04-25T15:57:35.542Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3900,446,,36,,Flicker-GPS,2498,,,,41564,,SCELL,98105
2024-04-25T15:58:18.000Z,3.51359E+14,,46.040951,-103.894035,938,,,,,7.02,,90,,,,3900,,,32,,Flicker-GPS,,201,2462,11984,,,GPS,98105
2024-04-26T15:57:54.000Z,3.51359E+14,,46.041862,-103.894493,910,,,,,7.12,,130,,,,3876,,,34,,Flicker-GPS,,471,3441,17597,,,GPS,98105
2024-04-26T23:57:48.000Z,3.51359E+14,,46.049187,-103.910286,902,,,,,10.93,,125,,,,3872,,,24,,Flicker-GPS,,218,756,7855,,,GPS,98105
2024-04-27T00:00:15.000Z,3.51359E+14,,46.049091,-103.910187,879,,,,,9.63,,2,,,,3868,,,25,,Flicker-GPS,,1,3,4,,,GPS,98105
2024-04-27T15:56:26.000Z,3.51359E+14,,46.025639,-103.909271,929,,,,,22.37,,106,,,,3859,,,26,,Flicker-GPS,,278,2093,11958,,,GPS,98105
2024-04-27T19:55:57.496Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3864,1328,,51,,Flicker-GPS,2498,,,,75351,,SCELL,98105
2024-04-27T20:31:00.000Z,3.51359E+14,,46.025753,-103.912262,894,,,,,4.93,,49,,,,3857,,,40,,Flicker-GPS,,109,332,2899,,,GPS,98105
2024-04-29T00:00:30.000Z,3.51359E+14,,46.048862,-103.909073,884,,,,,2.46,,24,,,,3840,,,27,,Flicker-GPS,,445,2565,7880,,,GPS,98105
2024-04-29T20:24:27.267Z,3.51359E+14,,46.219997,-104.338875,,,,,,,,,,,,3848,656,,43,,Flicker-GPS,3045,,,,70749,,SCELL,98105
2024-04-30T00:01:00.000Z,3.51359E+14,,46.049015,-103.909531,905,,,,,4.56,,58,,,,3832,,,30,,Flicker-GPS,,331,2995,10400,,,GPS,98105
2024-04-30T08:01:27.618Z,3.51359E+14,,46.239996,-103.664031,,,,,,,,,,,,3825,0,,31,,Flicker-GPS,2498,,,,82352,,SCELL,98105
2024-05-01T00:00:30.000Z,3.51359E+14,,46.04884,-103.909203,904,,,,,8.01,,32,,,,3802,,,25,,Flicker-GPS,,738,2498,12950,,,GPS,98105
