time_at_fix,hardware_id,alias,latitude,longitude,altitude,speed,cog,hdop,vdop,pdop,satellite_count,time_to_fix,fix_quality,error,activity,battery_mv,instantaneous_solar_mv,solar_current_since_last_fix_ma,temperature_c,connect_at,ctt_device_type,position_uncertainty,activity_x,activity_y,activity_z,connection_duration,session_id,fix_method,id
2024-02-27T07:56:18.000Z,3.51359E+14,,25.930233,-97.999542,0,,,,,1.82,,57,,,,3856,,,28,,Flicker-GPS,,140,523,4694,,,GPS,98162
2024-02-27T08:00:25.863Z,3.51359E+14,,25.956241,-97.990944,,,,,,,,,,,,3854,-38,,29,,Flicker-GPS,1477,,,,2412,,SCELL,98162
2024-02-27T18:53:26.023Z,3.51359E+14,,25.956241,-97.990944,,,,,,,,,,,,3858,908,,41,,Flicker-GPS,1477,,,,1583,,SCELL,98162
2024-02-27T18:54:01.000Z,3.51359E+14,,25.930889,-98.010216,3,,,,,13.04,,33,,,,3858,,,41,,Flicker-GPS,,104,384,4204,,,GPS,98162
2024-02-27T22:53:25.497Z,3.51359E+14,,25.956241,-97.990944,,,,,,,,,,,,3857,1052,,38,,Flicker-GPS,1477,,,,1568,,SCELL,98162
2024-02-27T22:54:24.000Z,3.51359E+14,,25.930927,-98.00959,5,,,,,3.17,,56,,,,3857,,,37,,Flicker-GPS,,9,47,59,,,GPS,98162
2024-02-28T07:55:54.000Z,3.51359E+14,,25.928902,-98.000473,0,,,,,1.87,,37,,,,3853,,,27,,Flicker-GPS,,84,136,756,,,GPS,98162
2024-02-28T08:00:22.391Z,3.51359E+14,,25.956241,-97.990944,,,,,,,,,,,,3852,-42,,29,,Flicker-GPS,1477,,,,2452,,SCELL,98162
2024-02-28T17:18:22.324Z,3.51359E+14,,25.956241,-97.990944,,,,,,,,,,,,3848,640,,44,,Flicker-GPS,1477,,,,1550,,SCELL,98162
2024-02-28T23:08:31.899Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3852,890,,27,,Flicker-GPS,1618,,,,4046,,SCELL,98162
2024-02-29T00:04:00.000Z,3.51359E+14,,25.913145,-98.010689,0,,,,,3.75,,42,,,,3851,,,26,,Flicker-GPS,,151,675,5144,,,GPS,98162
2024-02-29T07:55:54.000Z,3.51359E+14,,25.912462,-98.014511,0,,,,,2.1,,40,,,,3848,,,25,,Flicker-GPS,,26,37,207,,,GPS,98162
2024-02-29T08:01:28.211Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3847,-36,,29,,Flicker-GPS,1618,,,,63186,,SCELL,98162
2024-02-29T19:00:45.385Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3840,616,,29,,Flicker-GPS,1618,,,,2411,,SCELL,98162
2024-03-01T07:55:30.000Z,3.51359E+14,,25.891876,-97.99733,0,,,,,5.53,,20,,,,3839,,,26,,Flicker-GPS,,192,688,14962,,,GPS,98162
2024-03-01T08:00:15.163Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3838,-44,,27,,Flicker-GPS,1618,,,,2386,,SCELL,98162
2024-03-01T18:59:33.450Z,3.51359E+14,,25.956241,-97.990944,,,,,,,,,,,,3836,648,,31,,Flicker-GPS,1477,,,,1649,,SCELL,98162
2024-03-02T07:55:31.000Z,3.51359E+14,,25.938862,-98.022652,1,,,,,6.35,,24,,,,3836,,,25,,Flicker-GPS,,163,1173,7084,,,GPS,98162
2024-03-02T18:59:34.439Z,3.51359E+14,,25.958118,-97.997961,,,,,,,,,,,,3829,406,,46,,Flicker-GPS,1121,,,,66122,,SCELL,98162
2024-03-03T07:55:30.000Z,3.51359E+14,,25.892042,-98.012863,1,,,,,6.64,,27,,,,3836,,,29,,Flicker-GPS,,214,800,10070,,,GPS,98162
2024-03-03T18:57:33.256Z,3.51359E+14,,25.958118,-97.997961,,,,,,,,,,,,3832,1012,,38,,Flicker-GPS,1121,,,,5319,,SCELL,98162
2024-03-04T07:55:30.000Z,3.51359E+14,,25.872564,-98.005524,0,,,,,1.7,,30,,,,3833,,,30,,Flicker-GPS,,145,603,6133,,,GPS,98162
2024-03-04T07:56:01.000Z,3.51359E+14,,25.872572,-98.005516,-4,,,,,2.3,,1,,,,3833,,,30,,Flicker-GPS,,0,0,0,,,GPS,98162
2024-03-04T18:57:46.736Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3825,968,,41,,Flicker-GPS,1618,,,,85508,,SCELL,98162
2024-03-05T07:56:30.000Z,3.51359E+14,,25.884386,-97.986,0,,,,,2.2,,34,,,,3824,,,29,,Flicker-GPS,,145,669,7556,,,GPS,98162
2024-03-05T08:00:01.569Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3823,-38,,30,,Flicker-GPS,1618,,,,2696,,SCELL,98162
2024-03-05T08:01:02.041Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3823,-38,,30,,Flicker-GPS,1618,,,,2450,,SCELL,98162
2024-03-05T18:55:20.849Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3817,912,,41,,Flicker-GPS,1618,,,,2672,,SCELL,98162
2024-03-06T07:56:30.000Z,3.51359E+14,,25.890402,-98.004211,0,,,,,2.23,,37,,,,3822,,,29,,Flicker-GPS,,105,395,3105,,,GPS,98162
2024-03-06T08:00:59.887Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3822,-44,,31,,Flicker-GPS,1618,,,,3313,,SCELL,98162
2024-03-06T18:54:24.135Z,3.51359E+14,,25.956241,-97.990944,,,,,,,,,,,,3817,398,,43,,Flicker-GPS,1477,,,,2469,,SCELL,98162
2024-03-07T07:56:24.000Z,3.51359E+14,,25.872026,-98.005409,2,,,,,1.57,,35,,,,3821,,,30,,Flicker-GPS,,195,727,7932,,,GPS,98162
2024-03-07T08:00:53.693Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3820,-48,,31,,Flicker-GPS,1618,,,,1986,,SCELL,98162
2024-03-07T18:53:15.698Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3819,894,,41,,Flicker-GPS,1618,,,,3599,,SCELL,98162
2024-03-08T07:56:18.000Z,3.51359E+14,,25.892241,-98.003418,0,,,,,5.43,,32,,,,3821,,,29,,Flicker-GPS,,261,864,7983,,,GPS,98162
2024-03-08T08:00:51.777Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3820,-46,,31,,Flicker-GPS,1618,,,,2646,,SCELL,98162
2024-03-08T18:52:10.497Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3825,1206,,37,,Flicker-GPS,1618,,,,2431,,SCELL,98162
2024-03-09T07:56:24.000Z,3.51359E+14,,25.853615,-98.024612,-15,,,,,4.73,,42,,,,3838,,,26,,Flicker-GPS,,95,605,8275,,,GPS,98162
2024-03-09T08:00:48.543Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3838,-42,,28,,Flicker-GPS,1618,,,,2814,,SCELL,98162
2024-03-09T18:51:05.764Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3850,1156,,38,,Flicker-GPS,1618,,,,1855,,SCELL,98162
2024-03-09T22:38:24.000Z,3.51359E+14,,25.852148,-97.998184,-3,,,,,2.71,,41,,,,3856,,,34,,Flicker-GPS,,98,417,3669,,,GPS,98162
2024-03-09T22:51:04.946Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3854,876,,36,,Flicker-GPS,1618,,,,1654,,SCELL,98162
2024-03-10T07:56:00.000Z,3.51359E+14,,25.873947,-98.007271,-1,,,,,5.6,,21,,,,3852,,,28,,Flicker-GPS,,82,133,1336,,,GPS,98162
2024-03-10T08:00:44.012Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3852,-50,,29,,Flicker-GPS,1618,,,,2418,,SCELL,98162
2024-03-10T17:22:44.489Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3848,1196,,38,,Flicker-GPS,1618,,,,1806,,SCELL,98162
2024-03-10T23:22:45.152Z,3.51359E+14,,25.936242,-98.082826,,,,,,,,,,,,3856,1136,,23,,Flicker-GPS,1618,,,,2894,,SCELL,98162
2024-03-11T00:03:24.000Z,3.51359E+14,,26.13018,-98.217888,769,,,,,3.53,,44,,,,3858,,,16,,Flicker-GPS,,115,477,15369,,,GPS,98162
2024-03-11T07:56:00.000Z,3.51359E+14,,29.889868,-100.694038,1148,,,,,1.42,,24,,,,3856,,,12,,Flicker-GPS,,239,58,32894,,,GPS,98162
2024-03-12T07:56:00.000Z,3.51359E+14,,34.468685,-101.997536,1089,,,,,2.02,,28,,,,3849,,,23,,Flicker-GPS,,328,382,46358,,,GPS,98162
2024-03-12T19:09:39.692Z,3.51359E+14,,34.529997,-101.987543,,,,,,,,,,,,3848,728,,36,,Flicker-GPS,1638,,,,76212,,SCELL,98162
2024-03-13T07:56:01.000Z,3.51359E+14,,34.468155,-101.99794,1083,,,,,2.17,,32,,,,3849,,,23,,Flicker-GPS,,278,734,9219,,,GPS,98162
2024-03-13T23:06:02.163Z,3.51359E+14,,34.529997,-101.987543,,,,,,,,,,,,3848,542,,34,,Flicker-GPS,1638,,,,4896,,SCELL,98162
2024-03-14T07:56:00.000Z,3.51359E+14,,34.469273,-101.999771,1089,,,,,1.86,,35,,,,3848,,,26,,Flicker-GPS,,288,714,19853,,,GPS,98162
2024-03-15T07:55:54.000Z,3.51359E+14,,34.469074,-101.995628,1087,,,,,4.84,,33,,,,3848,,,21,,Flicker-GPS,,218,758,8296,,,GPS,98162
2024-03-15T08:01:24.330Z,3.51359E+14,,34.529997,-101.987543,,,,,,,,,,,,3846,-42,,23,,Flicker-GPS,1638,,,,8454,,SCELL,98162
2024-03-16T07:55:54.000Z,3.51359E+14,,34.446068,-102.015121,1087,,,,,2.52,,36,,,,3840,,,24,,Flicker-GPS,,344,555,5621,,,GPS,98162
2024-03-17T07:55:48.000Z,3.51359E+14,,34.445545,-102.013969,1090,,,,,2.79,,34,,,,3825,,,25,,Flicker-GPS,,395,464,6535,,,GPS,98162
2024-03-18T07:55:30.000Z,3.51359E+14,,34.418846,-101.997414,1083,,,,,2.95,,20,,,,3821,,,21,,Flicker-GPS,,373,1033,8781,,,GPS,98162
2024-03-19T07:55:30.000Z,3.51359E+14,,34.418465,-101.998489,1087,,,,,3.01,,23,,,,3837,,,22,,Flicker-GPS,,403,1061,9746,,,GPS,98162
2024-03-19T18:58:00.215Z,3.51359E+14,,34.537497,-102.035415,,,,,,,,,,,,3834,1052,,36,,Flicker-GPS,1339,,,,7594,,SCELL,98162
2024-03-20T07:55:30.000Z,3.51359E+14,,34.417023,-101.9879,1081,,,,,3.19,,27,,,,3836,,,25,,Flicker-GPS,,377,959,4706,,,GPS,98162
2024-03-21T07:55:30.000Z,3.51359E+14,,34.422756,-101.978928,1083,,,,,3.44,,30,,,,3836,,,25,,Flicker-GPS,,526,968,5371,,,GPS,98162
2024-03-21T18:54:25.110Z,3.51359E+14,,34.395618,-102.129271,,,,,,,,,,,,3844,1300,,26,,Flicker-GPS,1390,,,,4004,,SCELL,98162
2024-03-22T05:27:00.434Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3851,-48,,25,,Flicker-GPS,2192,,,,5663,,SCELL,98162
2024-03-22T05:28:00.000Z,3.51359E+14,,34.485695,-102.204903,1127,,,,,1.67,,102,,,,3851,,,24,,Flicker-GPS,,297,902,30642,,,GPS,98162
2024-03-22T07:55:01.000Z,3.51359E+14,,34.485718,-102.204933,1137,,,,,4.84,,5,,,,3844,,,24,,Flicker-GPS,,0,0,0,,,GPS,98162
2024-03-22T07:55:57.000Z,3.51359E+14,,34.485714,-102.204941,1131,,,,,4.78,,1,,,,3844,,,24,,Flicker-GPS,,0,0,0,,,GPS,98162
2024-03-22T08:00:08.157Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3844,-42,,24,,Flicker-GPS,2192,,,,3573,,SCELL,98162
2024-03-22T08:01:05.738Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3844,-42,,25,,Flicker-GPS,2192,,,,2967,,SCELL,98162
2024-03-22T09:27:08.822Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3840,-44,,24,,Flicker-GPS,2192,,,,3098,,SCELL,98162
2024-03-22T18:54:35.783Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3849,1040,,38,,Flicker-GPS,2192,,,,8984,,SCELL,98162
2024-03-23T07:56:24.000Z,3.51359E+14,,34.4851,-102.2043,1128,,,,,2.61,,31,,,,3856,,,24,,Flicker-GPS,,274,851,8614,,,GPS,98162
2024-03-23T08:01:09.976Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3855,-34,,26,,Flicker-GPS,2192,,,,2931,,SCELL,98162
2024-03-23T16:54:00.000Z,3.51359E+14,,34.484314,-102.194641,1125,,,,,2.99,,107,,,,3852,,,32,,Flicker-GPS,,116,244,1207,,,GPS,98162
2024-03-23T20:52:34.236Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3848,798,,25,,Flicker-GPS,2192,,,,3195,,SCELL,98162
2024-03-24T07:56:24.000Z,3.51359E+14,,34.483894,-102.20829,1125,,,,,2.51,,35,,,,3848,,,24,,Flicker-GPS,,495,621,4659,,,GPS,98162
2024-03-24T08:01:04.348Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3846,-40,,26,,Flicker-GPS,2192,,,,3201,,SCELL,98162
2024-03-24T18:56:56.853Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3848,788,,29,,Flicker-GPS,2192,,,,8320,,SCELL,98162
2024-03-25T00:58:03.305Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3852,404,,24,,Flicker-GPS,2192,,,,3445,,SCELL,98162
2024-03-25T02:52:19.000Z,3.51359E+14,,34.469578,-102.177246,1127,,,,,2.9,,40,,,,3845,,,21,,Flicker-GPS,,197,260,2140,,,GPS,98162
2024-03-25T07:56:18.000Z,3.51359E+14,,34.469582,-102.177811,1125,,,,,4.72,,40,,,,3840,,,23,,Flicker-GPS,,31,31,65,,,GPS,98162
2024-03-26T02:49:00.000Z,3.51359E+14,,34.486553,-102.205536,1137,,,,,3.31,,24,,,,3826,,,23,,Flicker-GPS,,121,321,6583,,,GPS,98162
2024-03-26T02:54:51.529Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3826,-38,,26,,Flicker-GPS,9229,,,,72567,,SCELL,98162
2024-03-26T08:00:42.324Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3821,-50,,20,,Flicker-GPS,9229,,,,3029,,SCELL,98162
2024-03-27T00:49:06.107Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3829,530,,25,,Flicker-GPS,9229,,,,4790,,SCELL,98162
2024-03-27T02:49:00.000Z,3.51359E+14,,34.493355,-102.296242,1142,,,,,5.08,,27,,,,3825,,,26,,Flicker-GPS,,285,888,12684,,,GPS,98162
2024-03-27T07:56:00.000Z,3.51359E+14,,34.493301,-102.296227,1138,,,,,3.57,,28,,,,3825,,,21,,Flicker-GPS,,10,0,0,,,GPS,98162
2024-03-27T18:48:00.815Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3820,854,,36,,Flicker-GPS,9229,,,,3466,,SCELL,98162
2024-03-28T00:48:05.974Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3829,448,,27,,Flicker-GPS,9229,,,,4441,,SCELL,98162
2024-03-28T07:56:00.000Z,3.51359E+14,,34.478691,-102.216782,1127,,,,,4.71,,32,,,,3825,,,22,,Flicker-GPS,,354,725,7449,,,GPS,98162
2024-03-28T08:00:35.286Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3825,-34,,23,,Flicker-GPS,9229,,,,4092,,SCELL,98162
2024-03-29T00:46:01.229Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3833,372,,26,,Flicker-GPS,9229,,,,2856,,SCELL,98162
2024-03-29T07:56:00.000Z,3.51359E+14,,34.484043,-102.205696,1129,,,,,2.68,,35,,,,3829,,,25,,Flicker-GPS,,239,448,5158,,,GPS,98162
2024-03-29T08:00:32.353Z,3.51359E+14,,34.529997,-102.299087,,,,,,,,,,,,3828,-50,,25,,Flicker-GPS,1506,,,,3988,,SCELL,98162
2024-03-29T18:46:06.553Z,3.51359E+14,,34.389997,-102.235744,,,,,,,,,,,,3827,656,,31,,Flicker-GPS,7403,,,,75101,,SCELL,98162
2024-03-30T00:46:21.775Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3828,442,,33,,Flicker-GPS,9229,,,,84732,,SCELL,98162
2024-03-30T07:55:54.000Z,3.51359E+14,,34.470467,-102.18055,1126,,,,,4.76,,33,,,,3819,,,25,,Flicker-GPS,,316,602,9616,,,GPS,98162
2024-03-31T00:43:50.593Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3823,284,,31,,Flicker-GPS,9229,,,,63742,,SCELL,98162
2024-03-31T07:55:54.000Z,3.51359E+14,,34.500786,-102.194862,1131,,,,,2.62,,36,,,,3817,,,25,,Flicker-GPS,,89,326,3325,,,GPS,98162
2024-03-31T08:00:24.895Z,3.51359E+14,,34.529997,-102.299087,,,,,,,,,,,,3816,-44,,27,,Flicker-GPS,1506,,,,4470,,SCELL,98162
2024-04-01T07:55:48.000Z,3.51359E+14,,34.507633,-102.187263,1129,,,,,2.53,,33,,,,3809,,,28,,Flicker-GPS,,158,538,6858,,,GPS,98162
2024-04-01T08:00:21.237Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3808,-42,,29,,Flicker-GPS,9229,,,,3243,,SCELL,98162
2024-04-01T18:41:04.083Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3808,646,,29,,Flicker-GPS,9229,,,,5434,,SCELL,98162
2024-04-01T20:18:48.000Z,3.51359E+14,,34.497124,-102.1838,1128,,,,,3.66,,36,,,,3805,,,27,,Flicker-GPS,,81,263,4071,,,GPS,98162
2024-04-02T07:55:54.000Z,3.51359E+14,,34.473305,-102.182144,1121,,,,,6.6,,43,,,,3805,,,23,,Flicker-GPS,,200,285,2474,,,GPS,98162
2024-04-02T08:01:22.871Z,3.51359E+14,,34.496866,-102.110474,,,,,,,,,,,,3804,-42,,28,,Flicker-GPS,9229,,,,66548,,SCELL,98162
2024-04-03T00:38:52.011Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3809,678,,23,,Flicker-GPS,2192,,,,6390,,SCELL,98162
2024-04-03T07:55:30.000Z,3.51359E+14,,34.500401,-102.196968,1126,,,,,2.37,,23,,,,3809,,,22,,Flicker-GPS,,269,703,10784,,,GPS,98162
2024-04-03T08:00:26.690Z,3.51359E+14,,34.480623,-102.231495,,,,,,,,,,,,3809,-40,,22,,Flicker-GPS,2192,,,,3311,,SCELL,98162
2024-04-03T18:37:41.545Z,3.51359E+14,,34.414372,-102.303894,,,,,,,,,,,,3837,1434,,24,,Flicker-GPS,2144,,,,5169,,SCELL,98162
2024-04-03T23:28:25.488Z,3.51359E+14,,34.414995,-102.304301,,,,,,,,,,,,3860,1320,,31,,Flicker-GPS,1708,,,,5502,,SCELL,98162
2024-04-04T00:49:00.000Z,3.51359E+14,,34.50526,-102.181625,1130,,,,,3.41,,54,,,,3858,,,28,,Flicker-GPS,,119,903,40494,,,GPS,98162
2024-04-04T07:55:31.000Z,3.51359E+14,,34.507347,-102.180412,1133,,,,,4.71,,27,,,,3856,,,21,,Flicker-GPS,,20,70,289,,,GPS,98162
2024-04-05T07:55:30.000Z,3.51359E+14,,36.243523,-102.019234,1081,,,,,2.54,,30,,,,3864,,,25,,Flicker-GPS,,386,1414,56632,,,GPS,98162
2024-04-05T07:56:01.000Z,3.51359E+14,,36.243511,-102.019234,1081,,,,,2.54,,1,,,,3864,,,25,,Flicker-GPS,,0,0,0,,,GPS,98162
2024-04-05T16:35:05.667Z,3.51359E+14,,36.317496,-102.032819,,,,,,,,,,,,3851,480,,38,,Flicker-GPS,4118,,,,5618,,SCELL,98162
2024-04-05T20:34:50.241Z,3.51359E+14,,36.136243,-102.021682,,,,,,,,,,,,3851,1124,,38,,Flicker-GPS,2831,,,,4452,,SCELL,98162
2024-04-06T00:34:48.934Z,3.51359E+14,,36.136243,-102.021682,,,,,,,,,,,,3859,690,,30,,Flicker-GPS,2831,,,,3550,,SCELL,98162
2024-04-06T07:56:30.000Z,3.51359E+14,,36.240849,-102.021118,1080,,,,,2.08,,34,,,,3856,,,21,,Flicker-GPS,,282,854,7056,,,GPS,98162
2024-04-06T18:32:21.692Z,3.51359E+14,,36.136243,-102.021682,,,,,,,,,,,,3860,1066,,31,,Flicker-GPS,2831,,,,8986,,SCELL,98162
2024-04-06T20:13:30.000Z,3.51359E+14,,36.24329,-102.013252,1072,,,,,3.08,,34,,,,3860,,,32,,Flicker-GPS,,160,319,2500,,,GPS,98162
2024-04-06T22:31:37.108Z,3.51359E+14,,36.317496,-102.032819,,,,,,,,,,,,3863,1210,,28,,Flicker-GPS,4118,,,,3592,,SCELL,98162
2024-04-07T00:13:30.000Z,3.51359E+14,,36.244598,-102.024841,1084,,,,,3.31,,35,,,,3863,,,24,,Flicker-GPS,,62,66,1079,,,GPS,98162
2024-04-07T07:56:24.000Z,3.51359E+14,,36.2407,-102.023727,1078,,,,,4.62,,31,,,,3858,,,19,,Flicker-GPS,,72,53,232,,,GPS,98162
2024-04-07T16:30:32.453Z,3.51359E+14,,36.317496,-102.032819,,,,,,,,,,,,3854,1236,,40,,Flicker-GPS,4118,,,,4780,,SCELL,98162
2024-04-07T20:30:54.909Z,3.51359E+14,,36.271867,-102.047968,,,,,,,,,,,,3865,856,,38,,Flicker-GPS,2744,,,,5886,,SCELL,98162
2024-04-07T22:43:24.000Z,3.51359E+14,,36.277683,-102.020058,1083,,,,,4.67,,32,,,,3863,,,32,,Flicker-GPS,,136,347,9861,,,GPS,98162
2024-04-08T00:30:57.240Z,3.51359E+14,,36.317496,-102.032819,,,,,,,,,,,,3862,38,,30,,Flicker-GPS,4118,,,,3129,,SCELL,98162
2024-04-08T07:56:24.000Z,3.51359E+14,,36.240025,-102.020615,1081,,,,,2.99,,35,,,,3860,,,20,,Flicker-GPS,,160,408,2563,,,GPS,98162
2024-04-08T16:31:31.153Z,3.51359E+14,,36.316874,-102.03357,,,,,,,,,,,,3836,688,,40,,Flicker-GPS,4131,,,,9551,,SCELL,98162
2024-04-08T22:31:48.573Z,3.51359E+14,,36.316874,-102.03357,,,,,,,,,,,,3844,776,,36,,Flicker-GPS,4131,,,,3263,,SCELL,98162
2024-04-09T00:26:30.000Z,3.51359E+14,,36.24649,-102.023026,1082,,,,,2.5,,36,,,,3848,,,28,,Flicker-GPS,,78,256,3177,,,GPS,98162
2024-04-09T00:31:33.520Z,3.51359E+14,,36.316874,-102.03357,,,,,,,,,,,,3848,402,,29,,Flicker-GPS,4131,,,,4141,,SCELL,98162
2024-04-09T07:56:30.000Z,3.51359E+14,,36.240379,-102.020035,1082,,,,,3.06,,37,,,,3841,,,22,,Flicker-GPS,,34,119,403,,,GPS,98162
2024-04-09T18:31:13.396Z,3.51359E+14,,36.316874,-102.03357,,,,,,,,,,,,3821,664,,29,,Flicker-GPS,4131,,,,9467,,SCELL,98162
2024-04-10T00:31:30.601Z,3.51359E+14,,36.316874,-102.03357,,,,,,,,,,,,3829,350,,27,,Flicker-GPS,4131,,,,1898,,SCELL,98162
2024-04-10T02:26:30.000Z,3.51359E+14,,36.24078,-102.020103,1077,,,,,1.64,,37,,,,3827,,,23,,Flicker-GPS,,84,314,3495,,,GPS,98162
2024-04-10T12:32:24.000Z,3.51359E+14,,36.285873,-102.04068,1088,,,,,10.19,,31,,,,3818,,,16,,Flicker-GPS,,31,60,1847,,,GPS,98162
2024-04-10T12:38:11.685Z,3.51359E+14,,36.316874,-102.03357,,,,,,,,,,,,3818,42,,18,,Flicker-GPS,4131,,,,7577,,SCELL,98162
2024-04-10T18:33:02.442Z,3.51359E+14,,36.316874,-102.03357,,,,,,,,,,,,3823,1066,,43,,Flicker-GPS,4131,,,,3337,,SCELL,98162
2024-04-11T12:32:24.000Z,3.51359E+14,,36.240768,-102.020119,1077,,,,,4.32,,35,,,,3823,,,21,,Flicker-GPS,,141,486,6198,,,GPS,98162
2024-04-11T18:25:31.586Z,3.51359E+14,,36.316874,-102.03357,,,,,,,,,,,,3823,410,,44,,Flicker-GPS,4131,,,,58676,,SCELL,98162
2024-04-12T00:25:59.220Z,3.51359E+14,,36.316874,-102.03357,,,,,,,,,,,,3827,710,,28,,Flicker-GPS,4131,,,,32044,,SCELL,98162
2024-04-12T07:56:19.000Z,3.51359E+14,,36.240269,-102.019897,1080,,,,,5.84,,32,,,,3820,,,23,,Flicker-GPS,,195,486,5276,,,GPS,98162
2024-04-12T18:23:34.997Z,3.51359E+14,,36.271867,-102.047968,,,,,,,,,,,,3813,842,,38,,Flicker-GPS,2773,,,,3230,,SCELL,98162
2024-04-13T00:23:19.038Z,3.51359E+14,,36.271867,-102.047968,,,,,,,,,,,,3817,694,,29,,Flicker-GPS,2773,,,,1766,,SCELL,98162
2024-04-13T07:56:18.000Z,3.51359E+14,,42.837448,-103.100677,1617,,,,,4.48,,35,,,,3819,,,21,,Flicker-GPS,,233,531,53188,,,GPS,98162
2024-04-13T08:00:51.292Z,3.51359E+14,,43.167493,-103.237453,,,,,,,,,,,,3817,-46,,21,,Flicker-GPS,1708,,,,5085,,SCELL,98162
2024-04-14T00:22:19.671Z,3.51359E+14,,46.270616,-103.839147,,,,,,,,,,,,3851,716,,29,,Flicker-GPS,3564,,,,3297,,SCELL,98162
2024-04-14T07:56:01.000Z,3.51359E+14,,46.106464,-103.842583,870,,,,,2.85,,21,,,,3850,,,21,,Flicker-GPS,,167,1206,336,,,GPS,98162
2024-04-14T18:17:00.528Z,3.51359E+14,,46.270616,-103.839147,,,,,,,,,,,,3848,938,,32,,Flicker-GPS,3564,,,,28561,,SCELL,98162
2024-04-15T07:56:00.000Z,3.51359E+14,,46.107296,-103.840446,875,,,,,3.69,,24,,,,3850,,,23,,Flicker-GPS,,438,3131,36449,,,GPS,98162
2024-04-15T18:14:09.483Z,3.51359E+14,,46.24624,-103.693321,,,,,,,,,,,,3848,1264,,25,,Flicker-GPS,1258,,,,1765,,SCELL,98162
2024-04-15T23:01:39.102Z,3.51359E+14,,46.270616,-103.839147,,,,,,,,,,,,3862,1020,,29,,Flicker-GPS,3564,,,,2177,,SCELL,98162
2024-04-16T07:56:00.000Z,3.51359E+14,,46.106606,-103.842606,873,,,,,1.56,,28,,,,3856,,,24,,Flicker-GPS,,720,4588,5716,,,GPS,98162
2024-04-16T16:12:19.731Z,3.51359E+14,,46.270616,-103.839147,,,,,,,,,,,,3852,360,,23,,Flicker-GPS,3564,,,,7378,,SCELL,98162
2024-04-16T16:13:00.000Z,3.51359E+14,,46.110519,-103.8526,881,,,,,5.77,,57,,,,3852,,,21,,Flicker-GPS,,210,1541,8970,,,GPS,98162
2024-04-17T07:56:00.000Z,3.51359E+14,,46.106678,-103.841705,870,,,,,1.53,,31,,,,3857,,,22,,Flicker-GPS,,457,1069,12234,,,GPS,98162
2024-04-17T16:12:48.000Z,3.51359E+14,,46.109184,-103.853348,888,,,,,2.73,,109,,,,3852,,,15,,Flicker-GPS,,240,532,5983,,,GPS,98162
2024-04-17T20:12:17.517Z,3.51359E+14,,46.270616,-103.839147,,,,,,,,,,,,3849,1044,,27,,Flicker-GPS,3564,,,,72622,,SCELL,98162
2024-04-18T07:56:00.000Z,3.51359E+14,,46.10743,-103.840622,871,,,,,1.43,,35,,,,3848,,,19,,Flicker-GPS,,320,468,7728,,,GPS,98162
